gene_short_name	term	q_value	estimate
BRAT1	clus3TRUE	1	0.3763057
SSBP1	clus3TRUE	1	0.0955161
HIBADH	clus3TRUE	1	0.2217962
TAX1BP1	clus3TRUE	1	-0.2092669
FKBP14	clus3TRUE	1	-0.2383365
GARS	clus3TRUE	1	-0.1047035
CASP2	clus3TRUE	1	0.1047195
CHCHD2	clus3TRUE	1	0.0238547
HSPB1	clus3TRUE	1	0.2830373
PDAP1	clus3TRUE	1	-0.1671615
BUD31	clus3TRUE	1	-0.0657436
ZKSCAN1	clus3TRUE	1	-0.256502
EIF3B	clus3TRUE	1	-0.1227247
SNX8	clus3TRUE	1	0.0163348
NUDT1	clus3TRUE	1	0.234026
TAF6	clus3TRUE	1	0.205015
WASL	clus3TRUE	1	-0.1401433
MOSPD3	clus3TRUE	1	0.850641
RBM28	clus3TRUE	1	-0.3280894
USP42	clus3TRUE	1	-0.3595731
IMPDH1	clus3TRUE	1	-0.1967233
LSM5	clus3TRUE	1	0.1421476
C1GALT1	clus3TRUE	1	-0.1363478
RPA3	clus3TRUE	1	0.1651797
ZNHIT1	clus3TRUE	1	0.3213465
GLCCI1	clus3TRUE	1	0.4353106
PHF14	clus3TRUE	1	-0.3624328
NRF1	clus3TRUE	1	-0.6776002
TMEM106B	clus3TRUE	1	0.1417315
EZH2	clus3TRUE	1	-0.2489237
CEP41	clus3TRUE	1	0.5418066
AHR	clus3TRUE	1	-0.4329212
CHCHD3	clus3TRUE	1	0.2392276
GIMAP2	clus3TRUE	1	-0.155112
PSMA2	clus3TRUE	1	0.1931129
MRPL32	clus3TRUE	1	-0.1561739
COA1	clus3TRUE	1	-0.1002231
BLVRA	clus3TRUE	1	0.4338663
URGCP	clus3TRUE	1	-0.281839
TMEM248	clus3TRUE	1	0.0537797
RHEB	clus3TRUE	1	-0.2115283
PRKAG2	clus3TRUE	1	-0.2544781
POLD2	clus3TRUE	1	0.2385257
BCL7B	clus3TRUE	1	-0.1499426
YKT6	clus3TRUE	1	-0.0392576
TBL2	clus3TRUE	1	0.4268228
EIF4H	clus3TRUE	1	0.0185397
FKTN	clus3TRUE	1	-0.1031381
SPIN1	clus3TRUE	1	0.1567129
NMRK1	clus3TRUE	1	0.0609874
TMEM245	clus3TRUE	1	-0.4998157
TRIM14	clus3TRUE	1	-0.4298352
TGFBR1	clus3TRUE	1	-0.0440545
SEC61B	clus3TRUE	1	0.0318664
TLE4	clus3TRUE	1	-0.4941348
AKNA	clus3TRUE	1	0.2040741
TNFSF8	clus3TRUE	1	-0.6401576
CDC37L1	clus3TRUE	1	-0.4169093
PLGRKT	clus3TRUE	1	0.0108911
TBC1D13	clus3TRUE	1	0.1510591
RIC1	clus3TRUE	1	-0.1543143
KDM4C	clus3TRUE	1	-0.4450642
DOCK8	clus3TRUE	1	-0.496631
NCS1	clus3TRUE	1	-0.2280722
TESK1	clus3TRUE	1	0.102187
FUBP3	clus3TRUE	1	-0.3029814
DDX58	clus3TRUE	1	-0.6554744
EDF1	clus3TRUE	1	-0.0645965
BAG1	clus3TRUE	1	0.0075697
RAPGEF1	clus3TRUE	1	-0.0612264
SETX	clus3TRUE	1	-0.1218222
UBE2R2	clus3TRUE	1	-0.3432998
ABHD17B	clus3TRUE	1	-0.2731412
EXOSC3	clus3TRUE	1	0.1001883
ZFAND5	clus3TRUE	1	-0.3017847
GATA3	clus3TRUE	1	0.1225475
HPS1	clus3TRUE	1	0.0151538
PHYH	clus3TRUE	1	0.4314583
RAB11FIP2	clus3TRUE	1	-0.5677642
ERLIN1	clus3TRUE	1	-0.0473315
TRDMT1	clus3TRUE	1	-0.4471029
DDX50	clus3TRUE	1	-0.213648
MAPK8	clus3TRUE	1	-0.263116
SEC23IP	clus3TRUE	1	0.0028443
ATE1	clus3TRUE	1	0.115062
NSMCE4A	clus3TRUE	1	0.0413533
PLEKHA1	clus3TRUE	1	0.0213034
MICU1	clus3TRUE	1	-0.2701487
PPP3CB	clus3TRUE	1	0.0216203
CCSER2	clus3TRUE	1	-0.1816582
LIPA	clus3TRUE	1	0.4550963
C10orf2	clus3TRUE	1	-0.1627912
FBXW4	clus3TRUE	1	-0.2330755
NPM3	clus3TRUE	1	0.082444
TNKS2	clus3TRUE	1	-0.3105563
GBF1	clus3TRUE	1	0.0743975
FBXL15	clus3TRUE	1	0.1586328
CUEDC2	clus3TRUE	1	0.2074531
ANKRD26	clus3TRUE	1	0.0012001
ACBD5	clus3TRUE	1	-0.1011709
LARP4B	clus3TRUE	1	-0.1159377
GTPBP4	clus3TRUE	1	-0.1916388
EDRF1	clus3TRUE	1	-0.2932924
BCCIP	clus3TRUE	1	-0.0635408
MTPAP	clus3TRUE	1	-0.2322805
PITRM1	clus3TRUE	1	0.0632331
OBFC1	clus3TRUE	1	0.3332018
MAP3K8	clus3TRUE	1	-0.4539945
GLRX3	clus3TRUE	1	0.1322471
FAM208B	clus3TRUE	1	-0.5020239
XPNPEP1	clus3TRUE	1	0.4985875
SMC3	clus3TRUE	1	-0.0578926
SHOC2	clus3TRUE	1	-0.2380416
TFAM	clus3TRUE	1	-0.2705888
CCDC6	clus3TRUE	1	0.2056393
CUL2	clus3TRUE	1	0.4647923
CCNY	clus3TRUE	1	-0.1305807
UBE2S	clus3TRUE	1	0.0025909
PPIF	clus3TRUE	1	-0.1464127
TSPAN14	clus3TRUE	1	0.142352
GIT1	clus3TRUE	1	-0.1818231
UBTF	clus3TRUE	1	0.1376092
PSMD3	clus3TRUE	1	0.365405
CASC3	clus3TRUE	1	-0.2948776
RAD51C	clus3TRUE	1	0.3525503
MTMR4	clus3TRUE	1	0.3665472
TRIM37	clus3TRUE	1	-0.010496
DHX40	clus3TRUE	1	-0.001572
TUBD1	clus3TRUE	1	-0.0884218
KPNB1	clus3TRUE	1	-0.2414448
GOSR2	clus3TRUE	1	0.1560981
PNPO	clus3TRUE	1	0.6722918
RPS6KB1	clus3TRUE	1	-0.4685904
CDK5RAP3	clus3TRUE	1	-0.0276079
CBX1	clus3TRUE	1	0.1468857
PIGL	clus3TRUE	1	-0.5942616
INTS2	clus3TRUE	1	0.2369013
MED13	clus3TRUE	1	-0.376078
PFN1	clus3TRUE	1	-0.0146862
RNF167	clus3TRUE	1	-0.0046214
NUP88	clus3TRUE	1	0.3238716
C1QBP	clus3TRUE	1	0.0829183
BLMH	clus3TRUE	1	-0.1147896
CPD	clus3TRUE	1	-0.1934484
GOSR1	clus3TRUE	1	-0.1787525
CCDC47	clus3TRUE	1	0.0280646
MED31	clus3TRUE	1	-0.0523693
DRG2	clus3TRUE	1	0.1620801
FTSJ3	clus3TRUE	1	0.1316601
AKAP10	clus3TRUE	1	-0.3402604
SMARCD2	clus3TRUE	1	0.1384796
ICAM2	clus3TRUE	1	0.1818574
SYNGR2	clus3TRUE	1	0.1835515
UTP6	clus3TRUE	1	-0.0387511
CYTH1	clus3TRUE	1	-0.2887902
PSMD11	clus3TRUE	1	0.1838708
KAT2A	clus3TRUE	1	0.3991242
RAB5C	clus3TRUE	1	-0.150089
MLX	clus3TRUE	1	0.2268837
EZH1	clus3TRUE	1	-0.7091275
PPP1R9B	clus3TRUE	1	-0.1888765
MRPL27	clus3TRUE	1	0.202715
VAT1	clus3TRUE	1	-0.0509387
LRRC59	clus3TRUE	1	0.1826826
HDAC5	clus3TRUE	1	0.1500261
SMURF2	clus3TRUE	1	0.1636261
DUSP3	clus3TRUE	1	0.0817604
EFTUD2	clus3TRUE	1	0.0731764
PRKAR1A	clus3TRUE	1	0.1304154
YWHAE	clus3TRUE	1	0.0501139
RANGRF	clus3TRUE	1	0.0646723
DPH1	clus3TRUE	1	-0.3312986
DHRS7B	clus3TRUE	1	-0.0318766
WSB1	clus3TRUE	1	-0.2599606
SLC9A3R1	clus3TRUE	1	0.2239968
NAT9	clus3TRUE	1	-0.3331593
TNFAIP1	clus3TRUE	1	-0.026693
IFT20	clus3TRUE	1	-0.0508568
TMEM97	clus3TRUE	1	0.2816356
UNC119	clus3TRUE	1	0.1050593
ALDOC	clus3TRUE	1	0.2703499
SUPT6H	clus3TRUE	1	-0.1763302
PHF12	clus3TRUE	1	-0.6421487
TMEM33	clus3TRUE	1	0.0915367
SLAIN2	clus3TRUE	1	-0.3104219
OCIAD1	clus3TRUE	1	0.0072551
DCUN1D4	clus3TRUE	1	-0.4486646
CHIC2	clus3TRUE	1	-0.0043934
LAMTOR3	clus3TRUE	1	-0.0402755
NFKB1	clus3TRUE	1	-0.0637309
AREG	clus3TRUE	1	-0.7051405
UBE2D3	clus3TRUE	1	-0.068663
ELF2	clus3TRUE	1	-0.289704
NDUFC1	clus3TRUE	1	0.0452553
ZNF330	clus3TRUE	1	0.0748095
INPP4B	clus3TRUE	1	-0.3547439
KLHL2	clus3TRUE	1	-0.4314209
IL2	clus3TRUE	1	-0.3740277
GAR1	clus3TRUE	1	0.0810507
FRG1	clus3TRUE	1	0.0284505
CLCN3	clus3TRUE	1	0.0144992
GALNT7	clus3TRUE	1	-0.5710469
DHX15	clus3TRUE	1	-0.0245358
FBXW7	clus3TRUE	1	-0.4794526
WHSC1	clus3TRUE	1	-0.3042401
STIM2	clus3TRUE	1	-0.073053
MFSD10	clus3TRUE	1	0.1071501
RAPGEF2	clus3TRUE	1	-0.323205
SNX25	clus3TRUE	1	-0.2064227
UFSP2	clus3TRUE	1	-0.1004582
KLF3	clus3TRUE	1	-0.2474041
KLHL5	clus3TRUE	1	-0.1276046
UGDH	clus3TRUE	1	0.2698323
HTATIP2	clus3TRUE	1	0.1477061
CTSC	clus3TRUE	1	0.4653569
ELP4	clus3TRUE	1	0.4864283
ZPR1	clus3TRUE	1	-0.2304346
MTCH2	clus3TRUE	1	0.2229571
SC5D	clus3TRUE	1	0.1430097
HSPA8	clus3TRUE	1	0.0346422
LPXN	clus3TRUE	1	-0.0771998
EHD1	clus3TRUE	1	0.3594595
OSBP	clus3TRUE	1	-0.2435687
PUS3	clus3TRUE	1	-0.1501785
DCPS	clus3TRUE	1	0.1304496
SUV420H1	clus3TRUE	1	-0.2637422
FOXRED1	clus3TRUE	1	0.6333689
PPP6R3	clus3TRUE	1	-0.2314125
CPT1A	clus3TRUE	1	-0.5608165
CCDC86	clus3TRUE	1	0.1034188
PRPF19	clus3TRUE	1	-0.2719425
TMEM109	clus3TRUE	1	0.2471986
CHORDC1	clus3TRUE	1	-0.0050525
ANAPC15	clus3TRUE	1	0.2995201
CEP164	clus3TRUE	1	0.1952827
RNF141	clus3TRUE	1	0.0798587
EIF4G2	clus3TRUE	1	0.0688141
IL10RA	clus3TRUE	1	-0.5865782
BIRC2	clus3TRUE	1	-0.1102366
UBE4A	clus3TRUE	1	-0.3000734
DDX6	clus3TRUE	1	-0.1648214
CBL	clus3TRUE	1	-0.0105871
HIPK3	clus3TRUE	1	-0.1842981
FBXO3	clus3TRUE	1	-0.0333823
PDHX	clus3TRUE	1	0.2165414
COMMD9	clus3TRUE	1	0.2389584
CD5	clus3TRUE	1	0.4188669
AMBRA1	clus3TRUE	1	-0.0518495
MADD	clus3TRUE	1	0.4713139
PTPMT1	clus3TRUE	1	0.0716941
CARS	clus3TRUE	1	-0.2051543
CD81	clus3TRUE	1	-0.2939845
SLC35F2	clus3TRUE	1	-0.2121758
C11orf58	clus3TRUE	1	-0.0210154
PITPNM1	clus3TRUE	1	0.5319301
AIP	clus3TRUE	1	0.2426352
NUP98	clus3TRUE	1	-0.2780687
NDUFS8	clus3TRUE	1	0.2441057
TCIRG1	clus3TRUE	1	-0.1303871
CHKA	clus3TRUE	1	0.0329959
HPS5	clus3TRUE	1	-0.1120772
GTF2H1	clus3TRUE	1	-0.1715655
POU2AF1	clus3TRUE	1	0.3776156
PSMD9	clus3TRUE	1	-0.0326841
PRDM4	clus3TRUE	1	-0.5200097
CLEC2B	clus3TRUE	1	-0.5003087
COQ5	clus3TRUE	1	0.8380005
SELPLG	clus3TRUE	1	-0.305482
CORO1C	clus3TRUE	1	-0.0005302
KCTD10	clus3TRUE	1	0.2523462
SLC11A2	clus3TRUE	1	-0.4786707
MLEC	clus3TRUE	1	0.1569552
CSRNP2	clus3TRUE	1	-0.1018656
CAMKK2	clus3TRUE	1	-0.2453277
BIN2	clus3TRUE	1	0.1791609
IL23A	clus3TRUE	1	-0.0263729
PTGES3	clus3TRUE	1	0.1262841
RSRC2	clus3TRUE	1	-0.285539
METAP2	clus3TRUE	1	-0.2073438
LTA4H	clus3TRUE	1	0.3035926
ELK3	clus3TRUE	1	-0.2232256
MAGOHB	clus3TRUE	1	0.2165518
ITFG2	clus3TRUE	1	0.0200607
PRR4	clus3TRUE	1	0.0507047
PARP11	clus3TRUE	1	-0.2601259
ARPC3	clus3TRUE	1	-0.0699494
GPN3	clus3TRUE	1	0.1891856
VPS29	clus3TRUE	1	0.0522544
SH2B3	clus3TRUE	1	-0.2641503
DUSP16	clus3TRUE	1	0.0880744
CREBL2	clus3TRUE	1	0.6422783
CDKN1B	clus3TRUE	1	-0.0696443
NAA25	clus3TRUE	1	-0.2324263
CDK2AP1	clus3TRUE	1	0.2833865
OAS2	clus3TRUE	1	0.0669934
ARHGDIB	clus3TRUE	1	0.0074653
GTF2H3	clus3TRUE	1	0.2480805
EIF2B1	clus3TRUE	1	0.2536395
DDX55	clus3TRUE	1	-0.3117445
SLC38A1	clus3TRUE	1	-0.2335855
C12orf49	clus3TRUE	1	0.1356008
RFC5	clus3TRUE	1	0.292053
STX2	clus3TRUE	1	-0.2300745
COPZ1	clus3TRUE	1	0.0902759
CAND1	clus3TRUE	1	-0.0536957
IFNG	clus3TRUE	1	0.2371159
RAB5B	clus3TRUE	1	0.2618849
MDM1	clus3TRUE	1	-0.1482009
NUP107	clus3TRUE	1	0.0535843
CNOT2	clus3TRUE	1	-0.1633457
CPSF6	clus3TRUE	1	0.0962158
KRR1	clus3TRUE	1	-0.2857851
NOP2	clus3TRUE	1	-0.0134828
CHD4	clus3TRUE	1	-0.1044164
UHRF1BP1L	clus3TRUE	1	-0.4242483
COPS7A	clus3TRUE	1	0.2472868
ING4	clus3TRUE	1	-0.6898271
CHPT1	clus3TRUE	1	0.0482947
USP5	clus3TRUE	1	0.2630521
GNPTAB	clus3TRUE	1	0.2664113
ENO2	clus3TRUE	1	0.0443461
ATN1	clus3TRUE	1	-0.4360919
C12orf57	clus3TRUE	1	0.0283479
LPCAT3	clus3TRUE	1	0.0615271
NT5DC3	clus3TRUE	1	-0.4076506
SUDS3	clus3TRUE	1	-0.2811987
GOLT1B	clus3TRUE	1	-0.0737694
LDHB	clus3TRUE	1	0.0414853
PRKAB1	clus3TRUE	1	0.2404737
CMAS	clus3TRUE	1	0.5083484
HCFC2	clus3TRUE	1	-0.325275
C2CD5	clus3TRUE	1	0.5896303
RAB35	clus3TRUE	1	-0.1982169
COX6A1	clus3TRUE	1	-0.0186094
RIC8B	clus3TRUE	1	0.3476808
SRSF9	clus3TRUE	1	0.0091871
FGFR1OP2	clus3TRUE	1	-0.1562338
KLRB1	clus3TRUE	1	-0.0976035
BTN3A3	clus3TRUE	1	0.0021628
TDP2	clus3TRUE	1	0.043713
RWDD1	clus3TRUE	1	-0.0282988
TMEM14C	clus3TRUE	1	0.3038083
PAK1IP1	clus3TRUE	1	-0.0869873
SMIM8	clus3TRUE	1	0.3444075
NEDD9	clus3TRUE	1	-0.5948254
CEP85L	clus3TRUE	1	-0.1665158
ADTRP	clus3TRUE	1	0.076687
ASF1A	clus3TRUE	1	-0.0150437
MCM9	clus3TRUE	1	-0.7365036
RNGTT	clus3TRUE	1	0.000775
MAN1A1	clus3TRUE	1	0.3362633
SERINC1	clus3TRUE	1	-0.2504033
HINT3	clus3TRUE	1	0.1710163
NCOA7	clus3TRUE	1	0.0363923
FBXO5	clus3TRUE	1	-0.2968633
MTRF1L	clus3TRUE	1	-0.0001322
PPARD	clus3TRUE	1	0.5766171
MAPK14	clus3TRUE	1	0.3420977
KCTD20	clus3TRUE	1	-0.1619213
STK38	clus3TRUE	1	-0.3161296
SRSF3	clus3TRUE	1	0.0708703
SOD2	clus3TRUE	1	0.2780646
MRPL18	clus3TRUE	1	0.1695695
IL17A	clus3TRUE	1	0.8771097
MCM3	clus3TRUE	1	0.2732335
RNF8	clus3TRUE	1	-0.0220573
FBXO9	clus3TRUE	1	-0.1332499
CD83	clus3TRUE	1	-0.1231819
MDN1	clus3TRUE	1	-0.3486469
SAYSD1	clus3TRUE	1	-0.1061958
ZNF451	clus3TRUE	1	-0.4323613
BAG2	clus3TRUE	1	0.6661771
FBXL4	clus3TRUE	1	-0.4672822
CCNC	clus3TRUE	1	0.0404491
E2F3	clus3TRUE	1	0.0251316
PTP4A1	clus3TRUE	1	-0.1777385
ASCC3	clus3TRUE	1	-0.2365158
MED23	clus3TRUE	1	-0.3152684
AIM1	clus3TRUE	1	0.3468585
ACOT13	clus3TRUE	1	0.5146116
SMAP1	clus3TRUE	1	-0.1099929
C6orf62	clus3TRUE	1	-0.0016849
GMNN	clus3TRUE	1	0.3570737
SNX3	clus3TRUE	1	0.1690348
HBS1L	clus3TRUE	1	-0.1242617
TRIM38	clus3TRUE	1	-0.361255
ZBTB24	clus3TRUE	1	-0.1754961
FIG4	clus3TRUE	1	0.2721461
HECA	clus3TRUE	1	-0.1474838
PHACTR2	clus3TRUE	1	0.4450152
SLC39A7	clus3TRUE	1	0.4487294
PHF1	clus3TRUE	1	-0.8530664
CUTA	clus3TRUE	1	0.0507123
QKI	clus3TRUE	1	-0.1873136
BYSL	clus3TRUE	1	0.2915358
FAM120B	clus3TRUE	1	-0.3667123
TBP	clus3TRUE	1	-0.126158
GLTSCR1L	clus3TRUE	1	-0.2955101
PPP2R5D	clus3TRUE	1	0.4775417
MRPL2	clus3TRUE	1	0.157253
SRF	clus3TRUE	1	0.0297835
DNPH1	clus3TRUE	1	0.0266888
DUSP22	clus3TRUE	1	-0.2173548
EXOC2	clus3TRUE	1	0.0900635
COX7A2	clus3TRUE	1	-0.0351536
TMEM30A	clus3TRUE	1	-0.1273896
GMDS	clus3TRUE	1	0.44187
SENP6	clus3TRUE	1	-0.2797521
SLC29A1	clus3TRUE	1	-0.5353227
BTN2A1	clus3TRUE	1	-0.4141137
FBRSL1	clus3TRUE	1	-0.714395
ERBB2IP	clus3TRUE	1	-0.3587827
HARS2	clus3TRUE	1	-0.2803205
MAN2A1	clus3TRUE	1	-0.7492488
PAPD7	clus3TRUE	1	-0.6604319
HMGCS1	clus3TRUE	1	0.0731028
DAP	clus3TRUE	1	-0.1076738
BRD8	clus3TRUE	1	0.0028573
NNT	clus3TRUE	1	0.0046117
MRPS30	clus3TRUE	1	-0.2073447
HSPA9	clus3TRUE	1	-0.0498549
MRPS27	clus3TRUE	1	0.2121406
PFDN1	clus3TRUE	1	0.1950608
IK	clus3TRUE	1	-0.086898
HMGCR	clus3TRUE	1	0.1927609
COL4A3BP	clus3TRUE	1	-0.2409586
FAF2	clus3TRUE	1	0.3092998
CLK4	clus3TRUE	1	-0.2729329
ITK	clus3TRUE	1	-0.1055518
RNF130	clus3TRUE	1	0.0885069
THG1L	clus3TRUE	1	-0.0697837
CLINT1	clus3TRUE	1	-0.0574525
CNOT6	clus3TRUE	1	-0.0185879
TTC1	clus3TRUE	1	0.1762938
MSH3	clus3TRUE	1	-0.0600493
RASGRF2	clus3TRUE	1	0.0587576
CCNG1	clus3TRUE	1	-0.6632845
POLR3G	clus3TRUE	1	-0.4744823
DROSHA	clus3TRUE	1	0.0131881
ARRDC3	clus3TRUE	1	-0.618804
GOLPH3	clus3TRUE	1	0.0479
FAM172A	clus3TRUE	1	-0.0369904
TARS	clus3TRUE	1	-0.2498207
LNPEP	clus3TRUE	1	-0.0801009
PDE4D	clus3TRUE	1	0.0737142
RAD1	clus3TRUE	1	-0.3794691
BRIX1	clus3TRUE	1	-0.1127184
RAD50	clus3TRUE	1	0.253441
ST8SIA4	clus3TRUE	1	-0.1422072
GNPDA1	clus3TRUE	1	-0.0979883
SKP1	clus3TRUE	1	-0.1045999
NUP155	clus3TRUE	1	0.210642
PPP2CA	clus3TRUE	1	0.0639303
NR3C1	clus3TRUE	1	-0.2758559
C5orf15	clus3TRUE	1	0.0638143
PPWD1	clus3TRUE	1	0.087961
TRIM23	clus3TRUE	1	-0.9742541
TRAPPC13	clus3TRUE	1	0.0812983
SEC24A	clus3TRUE	1	-0.429058
TXNDC15	clus3TRUE	1	0.0488585
TTC33	clus3TRUE	1	-0.0740385
RARS	clus3TRUE	1	0.2756403
H2AFY	clus3TRUE	1	0.0237197
TCERG1	clus3TRUE	1	-0.2673709
CSNK1A1	clus3TRUE	1	-0.1401281
HMGXB3	clus3TRUE	1	-0.416318
ATP6V0E1	clus3TRUE	1	0.0077626
BNIP1	clus3TRUE	1	-0.1354501
HRH2	clus3TRUE	1	-0.3268132
ZNF346	clus3TRUE	1	-0.2243815
SMC4	clus3TRUE	1	-0.3984411
ACTR8	clus3TRUE	1	0.4188403
TBCCD1	clus3TRUE	1	-0.0678861
CRBN	clus3TRUE	1	-0.0962953
BCL6	clus3TRUE	1	-0.407277
NPHP3	clus3TRUE	1	-0.5620119
NIT2	clus3TRUE	1	0.2711124
KPNA1	clus3TRUE	1	-0.0750211
PCCB	clus3TRUE	1	0.5296017
UBE3A	clus3TRUE	1	-0.0952957
ARMC8	clus3TRUE	1	-0.1308741
CEP70	clus3TRUE	1	0.0177389
SLC25A36	clus3TRUE	1	-0.0341219
RNF7	clus3TRUE	1	-0.0511438
XRN1	clus3TRUE	1	-0.233791
PRKAR2A	clus3TRUE	1	0.1933778
USP4	clus3TRUE	1	-0.2455112
ACAP2	clus3TRUE	1	-0.2481296
GNAI2	clus3TRUE	1	0.300952
TFG	clus3TRUE	1	-0.0163878
USP9Y	clus3TRUE	1	-0.3288964
TUSC2	clus3TRUE	1	-0.1158892
NPRL2	clus3TRUE	1	0.3546108
CYB561D2	clus3TRUE	1	0.3888044
C3orf14	clus3TRUE	1	0.5859204
FXR1	clus3TRUE	1	-0.1424668
CBLB	clus3TRUE	1	-0.1271282
BBX	clus3TRUE	1	-0.2952612
IFT57	clus3TRUE	1	0.1583003
IQCG	clus3TRUE	1	0.0520385
GBE1	clus3TRUE	1	0.2538108
UMPS	clus3TRUE	1	0.1892759
NCBP2	clus3TRUE	1	-0.1536402
SNX4	clus3TRUE	1	0.2468202
PLXNA1	clus3TRUE	1	-0.3161084
KLHL18	clus3TRUE	1	-0.3941724
SCAP	clus3TRUE	1	0.3628253
MAPKAPK3	clus3TRUE	1	0.4128894
WDR48	clus3TRUE	1	-0.15574
COMMD2	clus3TRUE	1	0.1634239
RRP9	clus3TRUE	1	-0.1288859
ABHD14B	clus3TRUE	1	-0.0367763
EIF1B	clus3TRUE	1	-0.1237516
KLHL24	clus3TRUE	1	-0.7610041
SSR3	clus3TRUE	1	0.2310868
EIF4G1	clus3TRUE	1	0.0116193
SPCS1	clus3TRUE	1	0.0680238
DGUOK	clus3TRUE	1	-0.0172763
MOB1A	clus3TRUE	1	0.18218
KANSL3	clus3TRUE	1	-0.4969392
LMAN2L	clus3TRUE	1	0.3104811
TTL	clus3TRUE	1	0.079736
CCL20	clus3TRUE	1	0.2162202
PIKFYVE	clus3TRUE	1	-0.2922208
FAHD2A	clus3TRUE	1	-0.1751284
ACTR1B	clus3TRUE	1	0.2159682
SLC35F5	clus3TRUE	1	-0.1427479
ZAP70	clus3TRUE	1	0.2906851
ACTR3	clus3TRUE	1	0.2027286
SF3B6	clus3TRUE	1	0.0431904
STAM2	clus3TRUE	1	0.3149213
GPD2	clus3TRUE	1	0.530167
ACVR1	clus3TRUE	1	-0.3506611
MPV17	clus3TRUE	1	0.3088335
GTF3C2	clus3TRUE	1	0.4034896
EIF2B4	clus3TRUE	1	-0.0233975
ITGA4	clus3TRUE	1	0.1849507
SNX17	clus3TRUE	1	0.1920931
GPR75-ASB3	clus3TRUE	1	-0.5025609
PPM1G	clus3TRUE	1	0.0345732
IFIH1	clus3TRUE	1	-0.3779786
GCA	clus3TRUE	1	0.0625954
INO80B	clus3TRUE	1	-0.2552552
MOGS	clus3TRUE	1	0.3621897
NDUFS7	clus3TRUE	1	0.2588123
PCGF1	clus3TRUE	1	0.2863323
CLIP4	clus3TRUE	1	-0.3029387
SPTBN1	clus3TRUE	1	-0.2113511
AUP1	clus3TRUE	1	-0.0469114
RTN4	clus3TRUE	1	-0.1078445
HTRA2	clus3TRUE	1	0.1214147
MRPL19	clus3TRUE	1	0.146494
LANCL1	clus3TRUE	1	0.7691867
WDR75	clus3TRUE	1	0.1141905
FANCL	clus3TRUE	1	0.7121776
STAT1	clus3TRUE	1	0.1960909
GLS	clus3TRUE	1	-0.0105536
PAPOLG	clus3TRUE	1	-0.1165292
UNC50	clus3TRUE	1	0.2004389
ELMOD3	clus3TRUE	1	-0.2490487
USP34	clus3TRUE	1	-0.2973242
CCT4	clus3TRUE	1	0.1670147
GGCX	clus3TRUE	1	0.0974659
EHBP1	clus3TRUE	1	-0.0409945
TXNDC9	clus3TRUE	1	0.2381887
COQ10B	clus3TRUE	1	-0.234821
SF3B1	clus3TRUE	1	-0.127638
ST3GAL5	clus3TRUE	1	0.3944229
PDCL3	clus3TRUE	1	0.1222099
MOB4	clus3TRUE	1	0.1104501
KDM3A	clus3TRUE	1	-0.2367828
CHMP3	clus3TRUE	1	-0.2848578
IL18R1	clus3TRUE	1	0.5215971
CNPPD1	clus3TRUE	1	0.0727327
UXS1	clus3TRUE	1	-0.0979718
HDLBP	clus3TRUE	1	0.2147939
PPP1R7	clus3TRUE	1	0.3567503
PASK	clus3TRUE	1	0.2398179
STK25	clus3TRUE	1	0.1369313
TAF1B	clus3TRUE	1	-0.0535975
HPCAL1	clus3TRUE	1	-0.3237898
ODC1	clus3TRUE	1	0.0203128
BIRC6	clus3TRUE	1	0.071002
NOL10	clus3TRUE	1	-0.049207
PLEKHB2	clus3TRUE	1	0.0713439
GORASP2	clus3TRUE	1	-0.0171788
STRN	clus3TRUE	1	0.2388331
CEBPZ	clus3TRUE	1	-0.3679173
PRKD3	clus3TRUE	1	-0.616922
DCAF17	clus3TRUE	1	-0.2669335
RAB3GAP1	clus3TRUE	1	-0.2260407
SLC25A12	clus3TRUE	1	0.4335659
DARS	clus3TRUE	1	0.0713327
SOS1	clus3TRUE	1	-0.5083727
WIPF1	clus3TRUE	1	-0.2928885
ORC2	clus3TRUE	1	-0.1749402
COX7A2L	clus3TRUE	1	-0.0709704
PNO1	clus3TRUE	1	-0.2418181
ORC4	clus3TRUE	1	0.1609495
ATF2	clus3TRUE	1	-0.3106194
THADA	clus3TRUE	1	0.2521072
AAK1	clus3TRUE	1	-0.266054
TRAK2	clus3TRUE	1	-0.1511951
C2orf42	clus3TRUE	1	-0.1481861
TIA1	clus3TRUE	1	0.0032807
PCYOX1	clus3TRUE	1	0.1465793
SUMO1	clus3TRUE	1	0.0735373
NFE2L2	clus3TRUE	1	-0.0934198
MSH6	clus3TRUE	1	-0.0515161
PLEKHA3	clus3TRUE	1	0.0101955
FARSB	clus3TRUE	1	0.2665003
ALMS1	clus3TRUE	1	-0.1317796
DNAJC16	clus3TRUE	1	0.037433
GPX7	clus3TRUE	1	0.3108982
SCP2	clus3TRUE	1	0.1413661
CEP104	clus3TRUE	1	-0.079111
FAM20B	clus3TRUE	1	-0.4180329
TMEM59	clus3TRUE	1	-0.027622
LRRC42	clus3TRUE	1	0.1540403
WRAP73	clus3TRUE	1	0.1453148
MRPL37	clus3TRUE	1	0.3477924
ICMT	clus3TRUE	1	0.5174784
RPL22	clus3TRUE	1	-0.2193081
QSOX1	clus3TRUE	1	-0.1226071
STXBP3	clus3TRUE	1	-0.0203559
AMPD2	clus3TRUE	1	0.5209281
SRSF4	clus3TRUE	1	-0.1090328
